"data";"mu";"gamma";"f2";"sigma";"epsilon";"nu";"score";"u";"mu_smoother";"beta_smoother";"gamma_smoother"
2006-06-01;-0,0293667556373126;-0,408234447564672;-0,974760455483033;0,377282718746105;0,0996632003897541;0,0376012032019843;0,280879024507734;0,0375773286003579;-0,0167505627817683;-0,00113173244359191;-0,278865183969032
2006-07-01;-0,0107790011165742;-0,126553879063554;-0,974760455483033;0,377282718746105;0,523037155891904;0,197332880180128;1,44963611296776;0,193939197358737;0,142298014793241;-0,00113173231934513;-0,0993255262278116
2006-08-01;0,0851536882662181;-0,295120558752701;-0,974760455483033;0,377282718746105;0,980609108511686;0,369966870486483;2,60515113136438;0,348529479153677;0,280316450991655;-0,0011317322375037;-0,195463345565664
2006-09-01;0,257554990941248;-0,263812651442151;-0,974760455483033;0,377282718746105;0,520187251494484;0,196257660500903;1,44200690688287;0,192918525969999;0,335488132691878;-0,00113173217282046;-0,222787108965553
2006-10-01;0,352982801719657;-0,157573763167775;-0,974760455483033;0,377282718746105;-0,146863441654664;-0,0554090385518817;-0,41359498097239;-0,0553326989606884;0,276576970865316;-0,00113173209052922;-0,125967371387712
2006-11-01;0,325612292331148;0,0504721955303829;-0,974760455483033;0,377282718746105;-0,360696318966864;-0,136084487861531;-1,00879475741916;-0,134961349129914;0,233913332260819;-0,00113173199558133;0,06742128627655
2006-12-01;0,258853197928928;0,263170631670771;-0,974760455483033;0,377282718746105;0,286194318041278;0,107976170400301;0,802882371538441;0,107413413143294;0,284125728518634;-0,00113173191628032;0,301950935649983
2007-01-01;0,311985611277843;0,552625274699986;-0,974760455483033;0,377282718746105;-0,462811778281671;-0,174610885977828;-1,28752267317885;-0,172250892195478;0,267454556868406;-0,00113173183224373;0,49939058987985
2007-02-01;0,226781116457068;-0,0253739464742762;-0,974760455483033;0,377282718746105;0,367344760655404;0,138592830017208;1,02707373728742;0,137406797785943;0,365676519947494;-0,00113173177848471;-0,104745887076517
2007-03-01;0,294749860427376;0,144767321682608;-0,974760455483033;0,377282718746105;0,107301012950075;0,0404828178900154;0,302373981383872;0,0404530259195178;0,343763662559431;-0,00113173171839273;0,113449836141681
2007-04-01;0,314760088493613;0,185304129957772;-0,974760455483033;0,377282718746105;-0,503771333823773;-0,190064218451384;-1,39797800141859;-0,187028130090687;0,286748646414024;-0,0011317316412706;0,105028631371503
2007-05-01;0,222245982246972;-0,122715108360137;-0,974760455483033;0,377282718746105;0,398823266046343;0,150469126113165;1,11338282884119;0,148953637569364;0,351191689012245;-0,00113173158413205;-0,0574388440313194
2007-06-01;0,295926410133589;-0,415240785381974;-0,974760455483033;0,377282718746105;1,4294701253235;0,539314375248384;3,56521937797951;0,476971964472948;0,485461006189784;-0,00113173156825632;-0,223584454892143
2007-07-01;0,531862228860552;-0,0848509297986514;-0,974760455483033;0,377282718746105;-0,442668828344326;-0,1670112990619;-1,2329047785881;-0,164943851108686;0,471988347313957;-0,00113173154861975;-0,14956557105644
2007-08-01;0,450272186983964;-0,178369144096096;-0,974760455483033;0,377282718746105;0,392535755690931;0,148096957112131;1,09617554035415;0,146651564871226;0,520763666529893;-0,00113173154419212;-0,187497514844675
2007-09-01;0,52281388671199;-0,203516352571175;-0,974760455483033;0,377282718746105;-0,23668599091311;-0,0892975341408141;-0,66508849797786;-0,0889786949404059;0,437981787071088;-0,00113173151488199;-0,231186686613923
2007-10-01;0,478800269972023;-0,18870365982578;-0,974760455483033;0,377282718746105;-0,424341222620326;-0,160096610146243;-1,18304699141929;-0,158273639778335;0,318914608153452;-0,00113173144963162;-0,128972804397809
2007-11-01;0,400509671015623;-0,00955901392775458;-0,974760455483033;0,377282718746105;-0,32058361297291;-0,120950657087868;-0,898164678326564;-0,12016073223646;0,28949556297544;-0,00113173137576082;0,0575589115681866
2007-12-01;0,341071752540965;0,301229203959702;-0,974760455483033;0,377282718746105;0,152933173539183;0,0576990434993327;0,43063842833145;0,0576128522153386;0,377714366859278;-0,00113173132911916;0,26216040607108
2008-01-01;0,369570147560139;0,478612108117926;-0,974760455483033;0,377282718746105;0,32288185561956;0,121817744321935;0,904518558445783;0,121010784466404;0,373323130428416;-0,00113173128148419;0,542953290364474
2008-02-01;0,429428547286885;0,0166323400325245;-0,974760455483033;0,377282718746105;-1,18229875145591;-0,446060887319409;-3,06052166662226;-0,409451109981381;0,287308160588982;-0,00113173120798146;-0,133223206905467
2008-03-01;0,226892150899588;0,165872688411346;-0,974760455483033;0,377282718746105;0,151703637206832;0,0572351606890662;0,427186445543632;0,0571510295791771;0,38249831313136;-0,00113173116383235;0,12964395816033
2008-04-01;0,255162103767262;0,113310298466825;-0,974760455483033;0,377282718746105;0,931735222154388;0,351527597765913;2,48932935119021;0,333034291856187;0,573672512805615;-0,00113173117828755;0,123680035304092
2008-05-01;0,419898658881289;-0,0756695982862075;-0,974760455483033;0,377282718746105;1,39357281232576;0,525770939404919;3,4957289460745;0,467675204777732;0,758438954214586;-0,0011317312493943;-0,0233464745137504
2008-06-01;0,651235803527643;-0,245570245195654;-0,974760455483033;0,377282718746105;0,96568017448261;0,364334441668012;2,56998964909444;0,343825409223041;0,824723436636497;-0,00113173134104582;-0,217680086938275
2008-07-01;0,821310221871725;-0,171780991183046;-0,974760455483033;0,377282718746105;-0,316816076511356;-0,119529230688678;-0,887744813886575;-0,118766713331991;0,671282877308952;-0,00113173138628196;-0,176339859334494
2008-08-01;0,76256185963107;-0,140115929697298;-0,974760455483033;0,377282718746105;-1,2787384790302;-0,482445929933772;-3,26467257762754;-0,436763387501403;0,462590842956546;-0,00113173136826511;-0,220354376680269
2008-09-01;0,54651535145952;-0,241334696277207;-0,974760455483033;0,377282718746105;-1,04743905709673;-0,395180655182313;-2,76015361393188;-0,369266446720117;0,341133073817148;-0,00113173131357949;-0,248236363601613
2008-10-01;0,363856436628796;-0,245208188215556;-0,974760455483033;0,377282718746105;0,931269136191749;0,351351751586759;2,48821503276094;0,332885213049554;0,461820363079233;-0,00113173129601762;-0,102268324128671
2008-11-01;0,52851924939963;-0,0672094203499589;-0,974760455483033;0,377282718746105;0,261581477355561;0,0986901709503287;0,734464220275544;0,098260108240086;0,440626572160258;-0,00113173127234194;0,0831911239613374
2008-12-01;0,577123949073;0,30848830364763;-0,974760455483033;0,377282718746105;-0,969067053841581;-0,36561225272063;-2,57798351535974;-0,344894866580936;0,364285051887476;-0,00113173122574644;0,194117631755199
2009-01-01;0,406520519977504;0,525303872960179;-0,974760455483033;0,377282718746105;-0,269888833700351;-0,101824392937684;-0,757576464385909;-0,10135217391907;0,31522305229518;-0,00113173116454442;0,560128939094383
2009-02-01;0,356386319407086;-0,14491582527484;-0,974760455483033;0,377282718746105;-0,00389759206870863;-0,00147049413224565;-0,0109914826692265;-0,00147049270336415;0,335387972821903;-0,00113173110983246;-0,104476200565247
2009-03-01;0,355658935146077;0,180296014700902;-0,974760455483033;0,377282718746105;0,196258790752753;0,0740450501530215;0,552103823513005;0,0738630691060767;0,387809239879345;-0,00113173107144051;0,174511142224666
2009-04-01;0,392195555705076;0,239388963908452;-0,974760455483033;0,377282718746105;-0,428284974595581;-0,161584519613527;-1,19378817862513;-0,159710646767017;0,366965538474303;-0,00113173102704143;0,141737406849877
2009-05-01;0,313194136311324;0,121880285532077;-0,974760455483033;0,377282718746105;-0,11947120714462;-0,0450744218434011;-0,336610178295648;-0,0450333067846878;0,40293057569509;-0,00113173099394741;-0,0236485908734957
2009-06-01;0,290918256600096;-0,0810194426503521;-0,974760455483033;0,377282718746105;-0,238279702416589;-0,0898988139497435;-0,669534530919585;-0,08957350632268;0,422299685441576;-0,00113173096710093;-0,278962977555644
2009-07-01;0,246610414369077;-0,180708890970757;-0,974760455483033;0,377282718746105;0,726506842170357;0,27409847660168;1,98189084025346;0,265146760192458;0,477163814061535;-0,00113173095731891;-0,220237586388853
2009-08-01;0,377766169022152;-0,291410064813704;-0,974760455483033;0,377282718746105;0,301216806773569;0,113643895791552;0,844551863324052;0,112988155465837;0,417694884199994;-0,00113173092975891;-0,230495422438514
2009-09-01;0,433656147787966;-0,383808240448713;-0,974760455483033;0,377282718746105;0,344972314378212;0,130152092660748;0,965497497106081;0,129168836210407;0,339492638446338;-0,00113173087871205;-0,187236182663189
2009-10-01;0,497549955800322;-0,118961284185597;-0,974760455483033;0,377282718746105;-0,976956148004145;-0,368588671614726;-2,59656529954315;-0,347380825834978;0,220012725677495;-0,00113173079159916;-0,120894907761452
2009-11-01;0,325716838430439;-0,0133421713371516;-0,974760455483033;0,377282718746105;-0,138820742352987;-0,0523746670932875;-0,391002618619801;-0,0523101855299704;0,205283750084988;-0,00113173070034257;0,0944847261505941
2009-12-01;0,299841425680739;0,187196103648374;-0,974760455483033;0,377282718746105;-0,6547809296703;-0,247037529329113;-1,79724211102743;-0,240443577083909;0,251798072398056;-0,00113173062360589;0,133557658033521
2010-01-01;0,180905185309427;0,499537581686675;-0,974760455483033;0,377282718746105;1,61565108264104;0,609557233003898;3,90434865256687;0,522342287912032;0,512352039333978;-0,00113173062661664;0,599134112716135
2010-02-01;0,439283590192025;-0,151194788315493;-0,974760455483033;0,377282718746105;1,03877325583843;0,391911198123467;2,74027902951054;0,366607530516227;0,632077710675761;-0,0011317306664581;-0,0663898495925548
